id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,end_source,clearance_mins,log_clearance,hour,day_of_week,month,is_weekend,priority_encoded,is_planned,closure_int,junction_event_count,junction_closure_rate,junction_hist_clearance,corridor_event_count,corridor_closure_rate,zone_event_count,is_known_junction,event_cause_cat,veh_type_cat,police_station_cat,pred_closure_prob,impact_score,impact_tier
FKID000132,unplanned,12.9900159,77.5025425,0.0,0.0,"Magadi Main Road, Pattanagere Nagar, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",,vehicle_breakdown,False,2024-01-31 20:33:08.407000+00:00,,closed,yes,2024-01-31 22:19:37.431504+00,,,Brekdown traffick slov momnet,bmtc_bus,FKN00GL0053,Magadi Road,High,,,,2024-01-31 20:34:54.185587+00,,1,FKUSR00106,FKUSR00001,,,,Kamakshipalya,,FKKG000100,,,,FKUSR00106,2024-01-31 22:19:37.431017+00:00,,,,,,closed,106.48373361666667,4.67733952092462,20,2,1,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,85.0,0.058823529411764705,0.0,0,vehicle_breakdown,bmtc_bus,Kamakshipalya,0.008492986,2.6,LOW
FKID000134,unplanned,12.9216832,77.6199372,12.9216543,77.6199378,"Hosur Road, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)","Hosur Road, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",vehicle_breakdown,True,2024-01-31 19:45:59.207000+00:00,,closed,yes,2024-01-31 21:01:20.762695+00,,,ಅಯ್ಯಪ್ಪ ಜಂಕ್ಷನ್ ಇಂದ ಹೋಗುವ ಮಾರ್ಗ ಮಧ್ಯೆ ಕಸದ ಲಾರಿ ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿರುತ್ತದೆ ಸರ್,heavy_vehicle,FKN00GL0054,Hosur Road,High,,,,2024-01-31 19:50:17.881149+00,,1,FKUSR00107,FKUSR00001,,,,Madiwala,,FKKG000101,,,,FKUSR00107,2024-01-31 21:01:20.762150+00:00,,,,,,closed,75.3592525,4.335449209653007,19,2,1,0,2,0,1,0.0,0.07664066085360258,120.36434781307175,81.0,0.037037037037037035,0.0,0,vehicle_breakdown,heavy_vehicle,Madiwala,0.87614846,7.3,HIGH
FKID000138,unplanned,13.0161873,77.7093516,13.0161745,77.7093238,"Seegehalli Main Road, Sri Manjunatha Layout, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)","Seegehalli Main Road, Sri Manjunatha Layout, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",pot_holes,True,2024-01-21 00:50:18.118000+00:00,,closed,no,2024-01-21 06:55:31.729642+00,,,Path holes traffic slow movement sir,,,Non-corridor,Low,,,,2024-01-21 00:52:30.447069+00,,1,FKUSR00110,FKUSR00001,,,,K.R. Pura,,FKKG000104,,,,FKUSR00110,2024-01-21 06:55:31.729035+00:00,,,,,,closed,365.2268505833334,5.903252951735249,0,6,1,1,0,0,1,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,0.0,0,pot_holes,nan,K.R. Pura,0.9748905,6.9,HIGH
FKID000139,planned,12.9693576,77.7006406,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,False,2024-01-31 21:05:04.750000+00:00,2024-02-01 09:05:46+00:00,closed,yes,2024-02-01 09:35:47.970684+00,,,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,,,ORR East 2,High,,,,2024-01-31 21:06:03.165568+00,,1,FKUSR00043,FKUSR00001,,,,HAL Old Airport,,FKKG000037,,,,,,,,,,,end,720.6875,6.581592219712075,21,2,1,0,2,1,0,0.0,0.07664066085360258,120.36434781307175,94.0,0.010638297872340425,0.0,0,construction,nan,HAL Old Airport,0.016262457,3.6,MODERATE
FKID000142,unplanned,12.938565,77.6979933,0.0,0.0,"Panathur Main Road, Mariyappa Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",,water_logging,False,2024-03-07 23:17:27.277000+00:00,,closed,yes,2024-03-08 00:07:25.634684+00,,,panathur towards doddakannelli road bad condition  consider bbmp informed,,,ORR East 1,High,,,,2024-03-07 23:24:36.534268+00,,1,FKUSR00113,FKUSR00001,,,,HAL Old Airport,,FKKG000107,,,,FKUSR00113,2024-03-08 00:07:25.634007+00:00,,,,,,closed,49.972616783333336,3.9312885627110483,23,3,3,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,64.0,0.0625,0.0,0,water_logging,nan,HAL Old Airport,0.02850636,2.7,LOW
FKID000143,unplanned,12.9690624,77.5872736,12.9690654,77.5872728,"Nrupatunga Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)","Nrupatunga Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,True,2024-03-07 23:36:30.807000+00:00,,closed,yes,2024-03-08 01:28:08.083445+00,,,bmtc bus breck down startig agatilla sir,bmtc_bus,FKN00GL0058,Mysore Road,High,,,,2024-03-07 23:38:48.571214+00,,1,FKUSR00114,FKUSR00001,,,,Halasuru Gate,,FKKG000108,,,,FKUSR00114,2024-03-08 01:28:08.082546+00:00,,,,,,closed,111.6212591,4.724030499838563,23,3,3,0,2,0,1,0.0,0.07664066085360258,120.36434781307175,244.0,0.0942622950819672,0.0,0,vehicle_breakdown,bmtc_bus,Halasuru Gate,0.90785986,7.5,HIGH
FKID000157,unplanned,12.8700974,77.6533824,0.0,0.0,"Hosur Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",,vehicle_breakdown,False,2024-03-08 00:00:08.664000+00:00,,closed,yes,2024-03-08 00:52:58.584415+00,,,ಹೊಸ ರೋಡ್ ಸಿಗ್ನಲ್ ಸರ್ ಟೂ ವರ್ಡ್ಸ್ ಹೊಸೂರ ಸ್ಟಾರ್ಟೆರ್ ಪ್ರಾಬ್ಲಮ್ ವೀಲ್ ಜಾಮ್ ಸರ್,bmtc_bus,FKN00GL0063,Hosur Road,High,,,,2024-03-08 00:03:16.061723+00,,1,FKUSR00123,FKUSR00001,,,,Electronic City,,FKKG000117,,,,FKUSR00123,2024-03-08 00:52:58.583674+00:00,,,,,,closed,52.83199456666667,3.9858679849547194,0,4,3,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,81.0,0.037037037037037035,0.0,0,vehicle_breakdown,bmtc_bus,Electronic City,0.0030774525,2.5,LOW
FKID000161,unplanned,12.9793286,77.5105419,0.0,0.0,"Kengeri Main Road, Nagarbhavi BDA Shopping Complex, Block 3, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",,others,False,2024-03-08 00:49:05.768000+00:00,,closed,yes,2024-03-08 02:10:33.94495+00,,,30 minutes clear bmtc bus air pipe cut agide,,,Non-corridor,Low,,,,2024-03-08 00:50:06.42932+00,,1,FKUSR00127,FKUSR00001,,,,Jnanabharathi,,FKKG000121,,,,FKUSR00127,2024-03-08 02:10:33.944267+00:00,,,,,,closed,81.46960444999999,4.4124297945442015,0,4,3,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,0.0,0,others,nan,Jnanabharathi,0.12069362,2.2,LOW
FKID000162,unplanned,12.94819783,77.53467664,0.0,0.0,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",,others,False,2024-01-31 23:11:54.561000+00:00,,closed,no,2024-01-31 23:27:12.819449+00,,,Vehicle starting problem,,,Mysore Road,High,,,,2024-01-31 23:12:26.82938+00,,1,FKUSR00128,FKUSR00001,,,,Byatarayanapura,,FKKG000122,,,,FKUSR00128,2024-01-31 23:27:12.818970+00:00,,,,,,closed,15.3042995,2.7914288460368684,23,2,1,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,244.0,0.0942622950819672,0.0,0,others,nan,Byatarayanapura,0.009123198,2.6,LOW
FKID000163,unplanned,13.022765,77.6014354,13.0226422,77.6014978,"2nd Cross Road, Mariappa Garden, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)","2nd Cross Road, Sultanpalya, Bengaluru, Karnataka. Pin-560032 (India)",tree_fall,True,2024-03-08 00:28:29.411000+00:00,,closed,yes,2024-03-08 03:26:38.97075+00,,,tree fall Dinnuru main rd Towards pushpanjali,,,Non-corridor,Low,,,,2024-03-08 00:29:45.880875+00,,1,FKUSR00129,FKUSR00001,,,,R.T. Nagar,,FKKG000123,,,,FKUSR00129,2024-03-08 03:26:38.970263+00:00,,,,,,closed,178.15932105,5.1882754717025374,0,4,3,0,0,0,1,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,0.0,0,tree_fall,nan,R.T. Nagar,0.97331446,6.9,HIGH
FKID000166,planned,13.1511992,77.620242,0.0,0.0,"Bengaluru Bellary Road, Hunsemarrenhalli Junction, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",,construction,False,2024-02-01 00:08:01.156000+00:00,2024-02-01 06:07:46+00:00,closed,yes,2024-02-01 00:39:55.772208+00,,,"ನಮಸ್ತೆ ಸರ್, ಟೊಯೋಟಾ ಶೋರೂಮ್ ಹತ್ತಿರ ಟುವರ್ಡ್ಸ್ ಬೆಂಗಳೂರು ಸಿಟಿ ಕಡೆ ರೋಡ್  ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದರಿಂದ ಟ್ರಾಫಿಕ್ ಮೂಮೆಂಟ್ಸ್ ಸ್ಲೋ  ಆಗಿರುತ್ತದೆ",,,Bellary Road 2,High,,,,2024-02-01 00:13:06.270526+00,,1,FKUSR00132,FKUSR00001,,,,Chikkajala,,FKKG000126,,,,FKUSR00132,2024-02-01 00:39:55.771653+00:00,,,,,,closed,31.910260883333333,3.4937844900989528,0,3,2,0,2,1,0,0.0,0.07664066085360258,120.36434781307175,113.0,0.04424778761061947,0.0,0,construction,nan,Chikkajala,0.0537614,3.8,MODERATE
FKID000171,unplanned,12.9664142,77.5125512,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Malai Mahadeshwara Layout, Block 9, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",,vehicle_breakdown,False,2024-02-01 00:57:55.555000+00:00,,closed,yes,2024-02-01 01:09:43.620035+00,,,Starting problem,truck,FKN00GL0067,Non-corridor,Low,Electric,Starting problem,10.0,2024-02-01 01:01:22.820624+00,,1,FKUSR00135,FKUSR00001,,,,Jnanabharathi,,FKKG000129,,,,FKUSR00135,2024-02-01 01:09:43.619479+00:00,,,,,,closed,11.80107465,2.549529124432627,0,3,2,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,0.0,0,vehicle_breakdown,truck,Jnanabharathi,0.10596463,2.1,LOW
FKID000172,unplanned,12.9758786,77.5643384,0.0,0.0,"G Narayana Kumar Road, Prestige West Woods, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",,vehicle_breakdown,False,2024-03-08 01:06:29.002000+00:00,,closed,yes,2024-03-08 01:30:59.262937+00,,,traffic normal sir,auto,FKN00GL0068,Magadi Road,High,,,,2024-03-08 01:08:11.342372+00,,1,FKUSR00027,FKUSR00001,,,,Magadi Road,,FKKG000023,,,,FKUSR00027,2024-03-08 01:30:59.262294+00:00,,,,,,closed,24.504338233333332,3.2388485644918434,1,4,3,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,85.0,0.058823529411764705,0.0,0,vehicle_breakdown,auto,Magadi Road,0.0013859042,2.5,LOW
FKID000174,unplanned,12.9124656,77.5805324,0.0,0.0,"5th Cross Road, TMC Layout, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",,tree_fall,False,2024-03-07 05:51:32.361000+00:00,,closed,yes,2024-03-08 02:19:38.00069+00,,,[LOCATION] sir 32 nd main 5 th cross 1 st phase jp nagar tree fallen on road side,,,Non-corridor,Low,,,,2024-03-07 05:52:58.23513+00,,1,FKUSR00051,FKUSR00001,,,,J.P. Nagar,,FKKG000045,,,,FKUSR00051,2024-03-08 02:19:36.479842+00:00,,,,,,closed,1228.0686473666667,7.114011964284948,5,3,3,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,0.0,0,tree_fall,nan,J.P. Nagar,0.024432795,1.7,LOW
FKID000176,unplanned,13.0378641,77.5222897,0.0,0.0,"Mumbai Bengaluru Highway, Namma Metro Circle, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,False,2024-02-01 01:56:47.544000+00:00,,closed,yes,2024-02-01 03:23:05.299599+00,,,[PERSON],lcv,FKN00GL0071,Tumkur Road,High,,,,2024-02-01 01:58:00.101615+00,,1,FKUSR00137,FKUSR00001,,,,Peenya,,FKKG000131,,,,FKUSR00137,2024-02-01 03:23:05.299089+00:00,,,,,,closed,86.29591815,4.46930370516595,1,3,2,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,163.0,0.03067484662576687,0.0,0,vehicle_breakdown,lcv,Peenya,0.0008721298,2.5,LOW
FKID000183,unplanned,13.0436683,77.6067467,0.0,0.0,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",,vehicle_breakdown,False,2024-02-01 02:41:28.522000+00:00,,closed,yes,2024-02-01 03:00:18.952942+00,,,BMTC volvo bus off road due to wheel jam near lumbini garden towards veeranapalya sir,bmtc_bus,FKN00GL0076,ORR North 1,High,,,,2024-02-01 02:43:14.009527+00,,1,FKUSR00141,FKUSR00001,,,,Hebbala,,FKKG000135,,,,FKUSR00141,2024-02-01 03:00:18.952393+00:00,,,,,,closed,18.84050655,2.987725633284829,2,3,2,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,60.0,0.08333333333333333,0.0,0,vehicle_breakdown,bmtc_bus,Hebbala,0.0024868147,2.5,LOW
FKID000184,unplanned,13.0145688,77.5835164,0.0,0.0,"Sir CV Raman Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",,vehicle_breakdown,False,2024-02-01 03:01:29.624000+00:00,,closed,no,2024-02-01 03:25:08.110116+00,,,tyre puncture,lcv,FKN00GL0077,Bellary Road 1,High,,,,2024-02-01 03:03:18.93401+00,,1,FKUSR00004,FKUSR00001,,,,Sadashivanagar,,FKKG000003,,,,FKUSR00004,2024-02-01 03:25:08.109558+00:00,,,,,,closed,23.641425966666667,3.2044290090146075,3,3,2,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,158.0,0.06962025316455696,0.0,0,vehicle_breakdown,lcv,Sadashivanagar,0.10956213,3.1,LOW
FKID000185,unplanned,13.0186759,77.5588615,0.0,0.0,"1st Main Road, Samvidhana Circle, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,vehicle_breakdown,False,2024-03-08 04:17:45.450000+00:00,,closed,yes,2024-03-08 04:54:15.690887+00,,,10minutes it will be cleared sir,lcv,FKN00GL0078,Tumkur Road,High,,,,2024-03-08 04:19:48.31658+00,,1,FKUSR00142,FKUSR00001,,,,Yeshwanthpura,,FKKG000136,,,,FKUSR00142,2024-03-08 04:54:15.690380+00:00,,,,,,closed,36.504006333333336,3.624447762825409,4,4,3,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,163.0,0.03067484662576687,0.0,0,vehicle_breakdown,lcv,Yeshwanthpura,0.0015625034,2.5,LOW
FKID000186,unplanned,12.9494883,77.5368741,12.9495889,77.5367988,"Mysore Road, KIMCO Junction, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)","Mysore Road, KIMCO Junction, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,True,2024-03-08 04:15:18.097000+00:00,,closed,yes,2024-03-08 04:39:18.663279+00,,,,ksrtc_bus,FKN00GL0079,Mysore Road,High,,,,2024-03-08 04:16:08.555392+00,,1,FKUSR00143,FKUSR00001,,,,Byatarayanapura,,FKKG000137,,,,FKUSR00143,2024-03-08 04:38:41.066370+00:00,,,,,,closed,23.382822833333332,3.1938789021468645,4,4,3,0,2,0,1,0.0,0.07664066085360258,120.36434781307175,244.0,0.0942622950819672,0.0,0,vehicle_breakdown,ksrtc_bus,Byatarayanapura,0.9158667,7.6,HIGH
FKID000187,unplanned,13.0229482,77.601028,0.0,0.0,"Dinnur Main Road, Mariappa Garden, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",,vehicle_breakdown,False,2024-03-08 04:24:30.158000+00:00,,closed,yes,2024-03-08 06:08:42.96725+00,,,traffic slow,others,FKN00GL0080,Non-corridor,Low,,,,2024-03-08 04:26:05.902438+00,,1,FKUSR00144,FKUSR00001,,,,R.T. Nagar,,FKKG000138,,,,FKUSR00144,2024-03-08 06:08:42.966646+00:00,,,,,,closed,104.21347743333334,4.655991404582063,4,4,3,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,0.0,0,vehicle_breakdown,others,R.T. Nagar,0.006714378,1.6,LOW
FKID000188,unplanned,12.9928917,77.5854867,0.0,0.0,"Sankey Cross Road, Abshot Layout, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2024-02-01 02:03:46.297000+00:00,,closed,no,2024-02-01 03:30:14.508735+00,,,Private Bus Cluch fail ..vehicle stopped in side Road  ..traffic moving side road,private_bus,FKN00GL0081,Bellary Road 1,High,,,,2024-02-01 02:07:22.377168+00,,1,FKUSR00145,FKUSR00001,,,,High ground,,FKKG000139,,,,FKUSR00145,2024-02-01 03:30:03.944545+00:00,,,,,,closed,86.29412574999999,4.469283172494555,2,3,2,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,158.0,0.06962025316455696,0.0,0,vehicle_breakdown,private_bus,High ground,0.17790559,3.5,MODERATE
FKID000189,unplanned,12.9625233,77.6415686,0.0,0.0,"Domlur Inner Ring Road, Carlton Towers, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",,vehicle_breakdown,False,2024-03-08 04:27:41.649000+00:00,,closed,yes,2024-03-08 05:38:32.810104+00,,,,private_car,FKN00GL0082,Old Airport Road,High,,,,2024-03-08 04:31:22.638221+00,,1,FKUSR00146,FKUSR00001,,,,Jeevanbheemanagar,,FKKG000140,,,,FKUSR00146,2024-03-08 05:38:32.809488+00:00,,,,,,closed,70.8526748,4.274617839389517,4,4,3,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,33.0,0.0,0.0,0,vehicle_breakdown,private_car,Jeevanbheemanagar,0.0036406522,2.5,LOW
FKID000197,unplanned,12.9891874,77.5070709,0.0,0.0,"Magadi Main Road, Muthuraya Swamy Extension, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",,vehicle_breakdown,False,2024-03-08 04:03:17.004000+00:00,,closed,yes,2024-03-08 05:16:15.464867+00,,,Wheel Puncher..,heavy_vehicle,FKN00GL0087,Magadi Road,High,,,,2024-03-08 04:06:13.724768+00,,1,FKUSR00151,FKUSR00001,,,,Kamakshipalya,,FKKG000145,,,,FKUSR00151,2024-03-08 05:16:15.189498+00:00,,,,,,closed,72.9697583,4.303656338053543,4,4,3,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,85.0,0.058823529411764705,0.0,0,vehicle_breakdown,heavy_vehicle,Kamakshipalya,0.011141271,2.6,LOW
FKID000199,unplanned,13.16120295,77.62691818,0.0,0.0,"Vidya Nagar Cross Road, Vidyanagar Junction, Chikkajala, Bengaluru, Karnataka. Pin-562157 (India)",,construction,False,2024-02-01 04:22:39.844000+00:00,,closed,yes,2024-02-01 05:23:27.74769+00,,,Road work,,,Bellary Road 2,High,,,,2024-02-01 04:23:52.841044+00,,1,FKUSR00153,FKUSR00001,,,,Chikkajala,,FKKG000147,,,,FKUSR00153,2024-02-01 05:23:27.747063+00:00,,,,,,closed,60.798384383333335,4.123877221457411,4,3,2,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,113.0,0.04424778761061947,0.0,0,construction,nan,Chikkajala,0.018638501,2.6,LOW
FKID000202,unplanned,12.8569988,77.5889807,0.0,0.0,"Bannerghatta Main Road, Anjanapura Upavalaya, Gottigere, Bengaluru, Karnataka. Pin-560083 (India)",,others,False,2024-02-01 05:05:45.838000+00:00,,closed,no,2024-02-01 07:05:21.282247+00,,,BMTS bus offload in gottigere bus stop.starting problam,,,Bannerghata Road,High,,,,2024-02-01 05:07:03.05049+00,,1,FKUSR00155,FKUSR00001,,,,Hulimavu,,FKKG000149,,,,FKUSR00155,2024-02-01 07:05:21.281728+00:00,,,,,,closed,119.59072880000001,4.792402405716112,5,3,2,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,27.0,0.037037037037037035,0.0,0,others,nan,Hulimavu,0.0030748113,2.5,LOW
FKID000203,unplanned,12.9446407,77.5969852,0.0,0.0,"Hosur Road, Wilson Manor Apartment, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",,vehicle_breakdown,False,2024-02-01 03:56:43.720000+00:00,,closed,yes,2024-02-01 05:15:42.850941+00,,,Vaccum problem,bmtc_bus,FKN00GL0090,Non-corridor,Low,,,,2024-02-01 03:59:05.131769+00,,1,FKUSR00156,FKUSR00001,,,,Wilson Garden,,FKKG000150,,,,FKUSR00156,2024-02-01 05:15:42.850357+00:00,,,,,,closed,78.98550595,4.381845442634596,3,3,2,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,0.0,0,vehicle_breakdown,bmtc_bus,Wilson Garden,0.24011089,2.8,LOW
FKID000205,unplanned,13.0414238,77.545608,0.0,0.0,"Outer Ring Road, Sharadamba Nagar, Jalahalli Village, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",,vehicle_breakdown,False,2024-03-08 05:42:27.352000+00:00,,closed,no,2024-03-08 08:00:29.229546+00,,,,truck,FKN00GL0092,ORR North 2,High,GOODS,not gear put,10.0,2024-03-08 05:43:55.587373+00,,1,FKUSR00158,FKUSR00001,,,,Jalahalli,,FKKG000152,,,,FKUSR00158,2024-03-08 08:00:29.228983+00:00,,,,,,closed,138.03128305,4.934698965722628,5,4,3,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,56.0,0.03571428571428571,0.0,0,vehicle_breakdown,truck,Jalahalli,0.0054366398,2.6,LOW
FKID000206,unplanned,12.95983785,77.64811735,0.0,0.0,"Old Airport Road, RMZ Titanium, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",,vehicle_breakdown,False,2024-02-01 05:57:58.222000+00:00,,closed,yes,2024-02-01 06:26:20.829109+00,,,Vehicle breakdown at old airport road opp [PERSON] hotel,lcv,FKN00GL0093,Old Airport Road,High,,,,2024-02-01 05:59:57.468829+00,,1,FKUSR00159,FKUSR00001,,,,Jeevanbheemanagar,,FKKG000153,,,,FKUSR00159,2024-02-01 06:26:20.828469+00:00,,,,,,closed,28.376774483333335,3.380204378583099,5,3,2,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,33.0,0.0,0.0,0,vehicle_breakdown,lcv,Jeevanbheemanagar,0.00042680267,2.5,LOW
FKID000208,unplanned,12.9197329,77.5835635,0.0,0.0,"9th Main Road, Block 5, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",,vehicle_breakdown,False,2024-03-08 05:42:59.334000+00:00,,closed,yes,2024-03-08 07:16:02.715643+00,,,,bmtc_bus,FKN00GL0094,Non-corridor,Low,,,,2024-03-08 05:44:43.31459+00,,1,FKUSR00160,FKUSR00001,,,,Jayanagara,,FKKG000154,,,,FKUSR00160,2024-03-08 07:16:02.715079+00:00,,,,,,closed,93.05635131666666,4.543894084744594,5,4,3,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,0.0,0,vehicle_breakdown,bmtc_bus,Jayanagara,0.008299114,1.6,LOW
FKID000214,unplanned,12.8885722,77.640446,0.0,0.0,"Hosur Road, SNN Estates, Chikka Begur Gate, Begur, Bengaluru, Karnataka. Pin-560068 (India)",,vehicle_breakdown,False,2024-02-01 06:35:40.613000+00:00,,closed,yes,2024-02-01 06:47:10.433824+00,,,Traffic no problem sir,others,FKN00GL0099,Hosur Road,High,,,,2024-02-01 06:36:38.949683+00,,1,FKUSR00165,FKUSR00001,,,,Electronic City,,FKKG000159,,,,FKUSR00165,2024-02-01 06:47:10.432997+00:00,,,,,,closed,11.49699995,2.5254886115026864,6,3,2,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,81.0,0.037037037037037035,0.0,0,vehicle_breakdown,others,Electronic City,0.00051005225,2.5,LOW
FKID000217,unplanned,12.9541849,77.5435568,0.0,0.0,"Mysore Road, Bengaluru Body Builders Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",,vehicle_breakdown,False,2024-02-01 07:13:22.381000+00:00,,resolved,yes,2024-02-01 08:19:36.191985+00,,,Bolt cut,bmtc_bus,FKN00GL0100,Mysore Road,High,,,,2024-02-01 07:14:06.61462+00,,1,FKUSR00168,FKUSR00001,,,,Byatarayanapura,,FKKG000162,"Mysore Road, Bengaluru Body Builders Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",12.9541849,77.5435568,,,FKUSR00169,2024-02-01 08:19:36.191479+00:00,,,,resolved,66.23017465000001,4.208122174276173,7,3,2,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,244.0,0.0942622950819672,0.0,0,vehicle_breakdown,bmtc_bus,Byatarayanapura,0.031074475,2.7,LOW
FKID000218,unplanned,12.9679023,77.5680413,0.0,0.0,"Dr TCM Royan Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",,others,False,2024-03-08 06:26:58.707000+00:00,,closed,yes,2024-03-08 09:46:52.077104+00,,,vehicle starting problem sir,,,Non-corridor,Low,,,,2024-03-08 06:29:08.555426+00,,1,FKUSR00170,FKUSR00001,,,,Chamarajpet,,FKKG000163,,,,FKUSR00170,2024-03-08 09:46:52.076509+00:00,,,,,,closed,199.88949181666666,5.302754964911177,6,4,3,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,0.0,0,others,nan,Chamarajpet,0.14774956,2.3,LOW
FKID000224,unplanned,12.9013118,77.6322397,0.0,0.0,"Hosur Road, Garvebavipalya Junction, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",,vehicle_breakdown,False,2024-02-01 08:30:57.503000+00:00,,closed,yes,2024-02-01 09:45:59.740102+00,,,Private bus offroaded on ec flyover inbetween gb palya towords Hongsandra metro staion towords bommanahalli traffic movement slow ide sir,private_bus,FKN00GL0102,Hosur Road,High,,,,2024-02-01 08:33:14.974949+00,,1,FKUSR00173,FKUSR00001,,,,Madiwala,,FKKG000166,,,,FKUSR00173,2024-02-01 09:45:59.739466+00:00,,,,,,closed,75.03727443333334,4.33122367312371,8,3,2,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,81.0,0.037037037037037035,0.0,0,vehicle_breakdown,private_bus,Madiwala,0.0023195778,2.5,LOW
